Address,list_price,beds,baths,sq_ft,latitude,longitude
"5874 E Beverly Cir Hanover Park, IL 60133",120000.0,3.0,2.0,1248.0,41.979664,-88.140769
"5852 Chatsworth Ct Hanover Park, IL 60133",250000.0,3.0,2.0,1248.0,41.979139,-88.145033
"4710 N Elston Ave Apt 306 Chicago, IL 60630",229000.0,2.0,2.0,1245.0,41.966868,-87.738929
"655 W Irving Park Rd Apt 801 Chicago, IL 60613",315000.0,2.0,2.0,1240.0,41.954293,-87.647166
"3660 N Lake Shore Dr Apt 1701 Chicago, IL 60613",380000.0,2.0,2.0,1240.0,41.949586,-87.645865
"1330 W Monroe St Apt 310 Chicago, IL 60607",420000.0,2.0,1.0,1232.0,41.8812406,-87.6602961
"1685 Mill St Apt 301 Des Plaines, IL 60016",192000.0,2.0,1.0,1230.0,42.040446,-87.882248
"1000 W Leland Ave Apt 11B Chicago, IL 60640",375000.0,2.0,2.0,1228.0,41.967486,-87.655227
"5865 Charleston Ct Hanover Park, IL 60133",140000.0,4.0,2.0,1225.0,41.979184,-88.14308
"510 W Erie St Apt 1106 Chicago, IL 60654",467000.0,2.0,2.0,1225.0,41.894292,-87.64219
"222 N Columbus Dr Apt 2708 Chicago, IL 60601",405000.0,2.0,2.0,1225.0,41.886551,-87.621576
"2919 N Harlem Ave Apt 403 Chicago, IL 60707",210000.0,2.0,2.0,1223.0,41.93306399999999,-87.80620610000001
"2505 Prairie Ave Apt 3L Evanston, IL 60201",212000.0,2.0,2.0,1222.0,42.063546,-87.700181
"500 W Superior St Unit 613 Chicago, IL 60654",590000.0,2.0,2.0,1220.0,41.895775,-87.642217
"133 Patrick Ave # 1902C Willow Springs, IL 60480",216000.0,3.0,2.5,1219.0,41.7347229,-87.874656
"3890 Windjammer Ln Hanover Park, IL 60133",265000.0,4.0,2.0,1214.0,41.942571,-88.141079
"933 W Van Buren St Apt 416 Chicago, IL 60607",386000.0,2.0,2.0,1213.0,41.876197,-87.651184
"21 E Huron St Apt 3802 Chicago, IL 60611",650000.0,1.0,1.5,1210.0,41.89449,-87.62713
"1212 N Wells St Apt 804 Chicago, IL 60610",460000.0,2.0,2.0,1205.0,41.904327,-87.635162
"5538 N Glenwood Ave Apt A Chicago, IL 60640",487000.0,3.0,2.5,1200.0,41.982886,-87.665343
"345 Grissom Ct Hoffman Estates, IL 60169",157500.0,2.0,2.5,1200.0,42.04584,-88.087827
"1987 Gary Ct Unit C Schaumburg, IL 60193",170000.0,2.0,2.0,1200.0,41.997165,-88.120166
"345 W Fullerton Pkwy Apt 904 Chicago, IL 60614",330000.0,2.0,2.0,1200.0,41.925307,-87.638566
"1822 W Thomas St # 2 Chicago, IL 60622",395000.0,2.0,2.0,1200.0,41.9016413,-87.67331180000001
"2015 W Birchwood Ave # 3 Chicago, IL 60645",182000.0,2.0,2.0,1200.0,42.01774229999999,-87.68113079999999
"600 N Kingsbury St Apt 1510 Chicago, IL 60654",437500.0,2.0,2.0,1200.0,41.8929225,-87.6415651
"4536 N Sheridan Rd Apt 303 Chicago, IL 60640",299000.0,2.0,2.0,1200.0,41.96464,-87.655198
"4203 Quinlan Rd Apt 202B Glenview, IL 60025",183500.0,2.0,2.0,1200.0,42.065924,-87.854978
"1302 W Fillmore St Apt 3 Chicago, IL 60607",315000.0,2.0,2.0,1200.0,41.868818,-87.659437
"9428 S 77th Ct Apt 1B Hickory Hills, IL 60457",159000.0,2.0,2.0,1200.0,41.719966,-87.81224
"333 W Hubbard St Apt 3K Chicago, IL 60654",464000.0,2.0,2.0,1200.0,41.889707,-87.636051
"8425 W 95th St Apt 27 Hickory Hills, IL 60457",130000.0,2.0,2.0,1200.0,41.717968,-87.828214
"1239 N Maplewood Ave # 2 Chicago, IL 60622",353000.0,2.0,2.0,1200.0,41.9041951,-87.6904502
"6065 N Ridge Ave Unit 3 Chicago, IL 60660",298000.0,2.0,2.0,1200.0,41.991939,-87.673858
"334 Clearwater Ln Schaumburg, IL 60194",189000.0,2.0,2.0,1200.0,42.034628,-88.063964
"930 Ontario St Oak Park, IL 60302",208000.0,2.0,2.0,1200.0,41.89044,-87.799059
"4446 N Campbell Ave Apt Gn Chicago, IL 60625",210500.0,2.0,2.0,1200.0,41.962674,-87.691522
"1515 S Prairie Ave Unit 1216 Chicago, IL 60605",400000.0,2.0,2.0,1200.0,41.861716,-87.620284
"405 N Wabash Ave Unit 4509 Chicago, IL 60611",495000.0,2.0,2.0,1200.0,41.889768,-87.626012
"1400 N State Pkwy Apt 18A Chicago, IL 60610",240000.0,2.0,2.0,1200.0,41.907994,-87.62917
"4616 Kings Walk Dr Apt 2C Rolling Meadows, IL 60008",140500.0,2.0,2.0,1200.0,42.089403,-88.04182
"1462 W Bryn Mawr Ave # G Chicago, IL 60660",227500.0,2.0,2.0,1200.0,41.9837363,-87.6675334
"6301 N Richmond St Apt 1 Chicago, IL 60659",140000.0,2.0,2.0,1200.0,41.995896,-87.702874
"1409 W Cuyler Ave Apt 2W Chicago, IL 60613",426000.0,2.0,2.0,1200.0,41.955006,-87.66467
"380 Heather Ct Apt B1 Schaumburg, IL 60193",165000.0,2.0,2.0,1200.0,42.023048,-88.043541
"2416 W Cortez St # 2 Chicago, IL 60622",345000.0,2.0,2.0,1200.0,41.9004974,-87.6877162
"8700 W Evelyn Ln Apt 306 Chicago, IL 60656",152000.0,2.0,2.0,1200.0,41.977124,-87.844262
"495 E Fawn Ln Unit C Palatine, IL 60074",173000.0,2.0,2.0,1200.0,42.152031,-88.031799
"4601 N Monticello Ave Apt 1 Chicago, IL 60625",198000.0,2.0,2.0,1200.0,41.964878,-87.719018
"1344 W George St Apt T Chicago, IL 60657",350000.0,2.0,2.0,1200.0,41.934567,-87.663116
"1255 N Sandburg Ter Unit 302 Chicago, IL 60610",370000.0,2.0,2.0,1200.0,41.90564,-87.632049
"910 N Washtenaw Ave # 3 Chicago, IL 60622",315000.0,2.0,2.0,1200.0,41.8978846,-87.69464710000001
"211 E Ohio St Apt 511 Chicago, IL 60611",430000.0,2.0,2.0,1200.0,41.892217,-87.621566
"1900 Wilmette Ave Unit 3C Wilmette, IL 60091",160000.0,2.0,2.0,1200.0,42.0724012,-87.72307219999999
"18740 Hamlin Ave Flossmoor, IL 60422",150000.0,3.0,1.5,1200.0,41.548801,-87.708971
"2459 W Eastwood Ave Apt 3 Chicago, IL 60625",312500.0,2.0,1.5,1200.0,41.965464,-87.691007
"534 Westchester Rd Schaumburg, IL 60193",196500.0,2.0,1.5,1200.0,42.009572,-88.067614
"4446 N Wolcott Ave Apt 2A Chicago, IL 60640",320000.0,2.0,1.0,1200.0,41.962902,-87.676469
"5155 Madison St Unit 208 Skokie, IL 60077",212500.0,2.0,1.0,1198.0,42.03145,-87.755049
"2700 W Belmont Ave Unit 408 Chicago, IL 60618",316500.0,2.0,2.0,1195.0,41.939667,-87.695428
"9355 Irving Park Rd Apt 218 Schiller Park, IL 60176",159000.0,2.0,2.0,1193.0,41.95388,-87.861832
"873 N Larrabee St Apt 508 Chicago, IL 60610",385000.0,2.0,2.0,1190.0,41.898635,-87.642664
"125 E 13th St Unit 1412 Chicago, IL 60605",540000.0,2.0,2.0,1185.0,41.865548,-87.623072
"2045 N Kedzie Ave Apt C3 Chicago, IL 60647",397000.0,2.0,2.0,1180.0,41.918755,-87.706429
"2472 W Foster Ave Apt 407 Chicago, IL 60625",290000.0,2.0,2.0,1179.0,41.976161,-87.691923
"1111 S Wabash Ave Apt 808 Chicago, IL 60605",316000.0,1.0,1.5,1177.0,41.868692,-87.625378
"743 E Higgins Rd Elk Grove Village, IL 60007",2252500.0,3.0,1.0,1176.0,42.026968,-87.978463
"1301 W Madison St Apt 407 Chicago, IL 60607",393500.0,2.0,1.0,1168.0,41.88124,-87.660296
"1018 Main St Apt 2 Evanston, IL 60202",246000.0,2.0,2.0,1161.0,42.033772,-87.686224
"680 N Green St Apt 610 Chicago, IL 60642",343000.0,2.0,2.0,1160.0,41.8943912,-87.6493359
"1796 Bristol Walk Hoffman Estates, IL 60169",121000.0,2.0,1.5,1158.0,42.055593,-88.123283
"811 W 15th Pl Unit 403 Chicago, IL 60608",295000.0,2.0,2.0,1151.0,41.860805,-87.647774
"1735 W Diversey Pkwy Apt 316 Chicago, IL 60614",350000.0,2.0,2.0,1150.0,41.9321873,-87.6725859
"195 N Harbor Dr Apt 1809 Chicago, IL 60601",533000.0,2.0,2.0,1150.0,41.885506,-87.614693
"655 W Irving Park Rd Apt 1901 Chicago, IL 60613",340000.0,2.0,2.0,1150.0,41.954293,-87.647166
"1540 N State Pkwy Apt 14A Chicago, IL 60610",261000.0,2.0,2.0,1150.0,41.910658,-87.629253
"1500 W Monroe St Unit 505 Chicago, IL 60607",342000.0,2.0,1.5,1150.0,41.880736,-87.664891
"3875 Shoal Dr Hanover Park, IL 60133",220000.0,3.0,2.0,1144.0,41.942373,-88.141509
"2105 E 67th St Apt G8 Chicago, IL 60649",40000.0,2.0,2.0,1144.0,41.773183,-87.573692
"333 N Canal St Apt 2905 Chicago, IL 60606",500000.0,1.0,1.5,1142.0,41.887532,-87.639514
"1904 W Dickens Ave # 1 Chicago, IL 60614",435000.0,3.0,2.5,1140.0,41.9197822,-87.6755845
"345 N La Salle Dr Apt 4204 Chicago, IL 60654",485000.0,2.0,2.0,1140.0,41.888835,-87.63189
"4832 S Loomis Blvd Chicago, IL 60609",197000.0,3.0,1.0,1140.0,41.805834,-87.660388
"57 E Delaware Pl Apt 1701 Chicago, IL 60611",419000.0,1.0,1.5,1135.0,41.898901,-87.62622
"7410 W North Ave Apt 304 Elmwood Park, IL 60707",139000.0,2.0,1.5,1134.0,41.90909,-87.811278
"2020 N Lincoln Park W Apt 18A Chicago, IL 60614",400000.0,2.0,2.0,1126.0,41.918779,-87.636985
"5823 N Ravenswood Ave # P9 Chicago, IL 60660",310000.0,2.0,1.0,1125.0,41.9877695,-87.6742044
"106 S Ridgeland Ave Apt 210 Oak Park, IL 60302",196000.0,2.0,1.0,1125.0,41.886662,-87.784124
"6033 N Sheridan Rd Apt 15L Chicago, IL 60660",207000.0,1.0,1.0,1117.0,41.991933,-87.654687
"1830 W Surrey Park Ln Unit 2A Arlington Heights, IL 60005",142500.0,2.0,2.0,1107.0,42.058924,-88.004582
"1227 S Old Wilke Rd Apt 409 Arlington Heights, IL 60005",137500.0,2.0,2.0,1100.0,42.062818,-88.005624
"758 N Larrabee St Apt 510 Chicago, IL 60654",485000.0,2.0,2.0,1100.0,41.895906,-87.643492
"912 Ridge Sq Apt 120 Elk Grove Village, IL 60007",125000.0,2.0,2.0,1100.0,42.004966,-87.990024
"2222 W Diversey Ave Apt 314 Chicago, IL 60647",304000.0,2.0,2.0,1100.0,41.932731,-87.683799
"1516 S Wabash Ave Apt 1107 Chicago, IL 60605",353000.0,2.0,2.0,1100.0,41.861653,-87.626195
"18400 Cherry Creek Dr Apt 407 Homewood, IL 60430",88500.0,2.0,2.0,1100.0,41.554638,-87.683567
"1700 E 56th St Apt 1608 Chicago, IL 60637",199000.0,2.0,2.0,1100.0,41.793767,-87.583257
"4837 N Central Ave Apt 204 Chicago, IL 60630",220000.0,2.0,2.0,1100.0,41.968938,-87.766858
"643 W Belmont Ave Apt 1 Chicago, IL 60657",351000.0,2.0,2.0,1100.0,41.939764,-87.646122
"5611 N Winthrop Ave # 13B Chicago, IL 60660",270000.0,2.0,2.0,1100.0,41.984035,-87.657629
"1207 S Old Wilke Rd Apt 401 Arlington Heights, IL 60005",146500.0,2.0,2.0,1100.0,42.062818,-88.005624
"4825 N Fairfield Ave Apt 2 Chicago, IL 60625",268500.0,2.0,2.0,1100.0,41.969293,-87.697209
"3241 184th St Apt 1A Homewood, IL 60430",40500.0,2.0,2.0,1100.0,41.554814,-87.696558
"1530 S State St # 209 Chicago, IL 60605",340000.0,2.0,2.0,1100.0,41.8609881,-87.6274979
"14601 Keystone Ave Apt C3 Midlothian, IL 60445",44000.0,3.0,1.5,1100.0,41.627113,-87.718663
"8940 David Pl Apt 2A Des Plaines, IL 60016",119000.0,3.0,1.5,1100.0,42.057723,-87.847715
"1481 N Larrabee St # B Chicago, IL 60610",315000.0,2.0,1.5,1100.0,41.908738,-87.64308729999999
"1525 S Sangamon St Unit 404P Chicago, IL 60608",290000.0,2.0,1.5,1100.0,41.860832,-87.649813
"300 S Roselle Rd Apt 108 Schaumburg, IL 60193",104000.0,2.0,1.5,1100.0,42.022205,-88.080854
"6650 W 64th Pl # 2W2A Chicago, IL 60638",102000.0,2.0,1.5,1100.0,41.7750456,-87.788073
"1539 N Leavitt St Chicago, IL 60622",385000.0,2.0,1.5,1100.0,41.909845,-87.681935
"2614 N Clybourn Ave Apt 203 Chicago, IL 60614",295000.0,1.0,1.5,1100.0,41.92871,-87.67543
"518 W Armitage Ave Apt 1 Chicago, IL 60614",370000.0,2.0,1.0,1100.0,41.918431,-87.642109
"2501 W Touhy Ave Apt 102 Chicago, IL 60645",127000.0,2.0,1.0,1100.0,42.011954,-87.692842
"3801 W Cullom Ave # 1 Chicago, IL 60618",105000.0,2.0,1.0,1100.0,41.9590559,-87.72322199999999
"1730 W Foster Ave Apt G Chicago, IL 60640",215000.0,2.0,1.0,1100.0,41.976376,-87.673305
"3351 N Clifton Ave Apt 1E Chicago, IL 60657",300000.0,2.0,1.0,1100.0,41.943222,-87.657496
"515 N Noble St Apt 415 Chicago, IL 60642",341000.0,1.0,1.0,1100.0,41.891902,-87.661878
"124 W Polk St Apt 101 Chicago, IL 60605",270000.0,1.0,1.0,1100.0,41.872374,-87.631365
"680 N Lake Shore Dr Apt 813 Chicago, IL 60611",265000.0,1.0,1.0,1100.0,41.894655,-87.616704
"954 W Grace St Apt J102 Chicago, IL 60613",229500.0,1.0,1.0,1100.0,41.951669,-87.65406
"9670 Franklin Ave Unit 207 Franklin Park, IL 60131",155000.0,2.0,2.0,1080.0,41.936228,-87.867177
"528 N Elizabeth St Apt 2N Chicago, IL 60642",360000.0,2.0,1.5,1080.0,41.891797,-87.659754
"4201 S Michigan Ave Apt 3N Chicago, IL 60653",130000.0,2.0,2.0,1072.0,41.818121,-87.622592
"1350 Laguna Ct Unit D Hanover Park, IL 60133",140000.0,3.0,2.0,1062.0,41.97842,-88.138758
"5755 Bavarian Ct Unit D Hanover Park, IL 60133",140000.0,3.0,2.0,1062.0,41.97842,-88.138758
"833 W 15th Pl Unit 515 Chicago, IL 60608",280000.0,2.0,1.5,1062.0,41.860805,-87.647774
"5559 Delmonte Dr Hanover Park, IL 60133",135000.0,3.0,1.0,1062.0,41.973359,-88.133215
"200 Deborah Ln Apt 10B Wheeling, IL 60090",96000.0,2.0,1.0,1056.0,42.141287,-87.911253
"1250 W Van Buren St Apt 615 Chicago, IL 60607",314500.0,2.0,2.0,1050.0,41.87664,-87.658178
"1515 N Wells St Apt 8C Chicago, IL 60610",462500.0,1.0,1.5,1050.0,41.909632,-87.634234
"201 E Chestnut St Apt 21F Chicago, IL 60611",278500.0,1.0,1.0,1050.0,41.898107,-87.62157
"523 S Plymouth Ct # P6 Chicago, IL 60605",282000.0,1.0,1.0,1050.0,41.8750915,-87.6283922
"345 N Canal St Apt 607 Chicago, IL 60606",255000.0,1.0,1.0,1050.0,41.888153,-87.639605
"1375 Spinnaker Ln Hanover Park, IL 60133",218000.0,3.0,1.5,1048.0,41.941289,-88.142464
"13751 Lamon Ave Apt 107 Crestwood, IL 60445",93000.0,2.0,2.0,1047.0,41.6422234,-87.73962089999999
"530 N Lake Shore Dr Apt 1106 Chicago, IL 60611",450000.0,1.0,1.5,1047.0,41.892147,-87.615037
"1212 N Wells St Apt 1203 Chicago, IL 60610",360000.0,1.0,1.5,1041.0,41.904327,-87.635162
"5715 129th St Apt 3A Crestwood, IL 60445",98500.0,2.0,2.0,1040.0,41.657217,-87.760053
"4700 N Western Ave Apt 3G Chicago, IL 60625",297000.0,1.0,1.5,1040.0,41.966961,-87.689204
"155 N Harbor Dr Apt 1004 Chicago, IL 60601",400000.0,1.0,1.5,1040.0,41.885009,-87.614809
"1635 W Belmont Ave Apt 419 Chicago, IL 60657",310000.0,1.0,1.0,1039.0,41.939244,-87.670244
"6246 Nugget Cir Hanover Park, IL 60133",151000.0,2.0,1.5,1032.0,41.987391,-88.142475
"2142 W Rosemont Ave Apt 3D Chicago, IL 60659",124000.0,2.0,1.0,1032.0,41.996273,-87.684074
"40 E 9th St Apt 502 Chicago, IL 60605",255000.0,1.0,1.0,1028.0,41.8715954,-87.6264181
"333 W Hubbard St Apt 401 Chicago, IL 60654",395000.0,1.0,1.0,1027.0,41.8897079,-87.6360511
"5525 Cromwell Ln Apt G1 Oak Forest, IL 60452",102000.0,2.0,2.0,1025.0,41.626617,-87.755144
"202 N Kenilworth Ave Bsmt B Oak Park, IL 60302",117500.0,1.0,1.0,1015.0,41.890367,-87.797118
"5807 W 16th St Cicero, IL 60804",98000.0,3.0,1.0,1012.0,41.857958,-87.769478
"6238 Nugget Cir Hanover Park, IL 60133",155000.0,2.0,1.5,1008.0,41.987265,-88.142543
"1713 N Chicago Ave Arlington Heights, IL 60004",290000.0,5.0,1.0,1008.0,42.107446,-88.001748
"909 W Washington Blvd Apt 705 Chicago, IL 60607",430000.0,1.0,1.5,1005.0,41.882849,-87.650311
"21 E Huron St Apt 3301 Chicago, IL 60611",515000.0,1.0,1.5,1004.0,41.89449,-87.62713
"7509 175th St Apt 223 Tinley Park, IL 60477",110000.0,2.0,2.0,1000.0,41.572237,-87.799454
"714 E Algonquin Rd Unit 203 Arlington Heights, IL 60005",222000.0,2.0,2.0,1000.0,42.04242,-87.973686
"9817 S Keeler Ave Apt D Oak Lawn, IL 60453",125500.0,2.0,2.0,1000.0,41.714032,-87.725525
"7505 Tiffany Dr Apt 3D Orland Park, IL 60462",100000.0,2.0,2.0,1000.0,41.604335,-87.801876
"931 W Arquilla Dr Apt 124 Glenwood, IL 60425",26500.0,2.0,2.0,1000.0,41.557988,-87.633676
"5510 Lincoln Ave Unit 401 Morton Grove, IL 60053",135000.0,2.0,2.0,1000.0,42.035236,-87.765541
"3522 N Wilton Ave # 2 Chicago, IL 60657",349000.0,2.0,2.0,1000.0,41.94613349999999,-87.6533539
"5351 N East River Rd Apt 201 Chicago, IL 60656",130000.0,2.0,2.0,1000.0,41.9769109,-87.84559399999999
"18205 Hart Dr Apt 3A Homewood, IL 60430",43100.0,2.0,2.0,1000.0,41.560404,-87.639792
"5646 158th St Apt 406 Oak Forest, IL 60452",130000.0,2.0,2.0,1000.0,41.60512,-87.758148
"13620 Lamon Ave Apt 415 Crestwood, IL 60445",99000.0,2.0,2.0,1000.0,41.6448068,-87.74126190000001
"3303 Grove Ave Unit 405 Berwyn, IL 60402",135000.0,2.0,2.0,1000.0,41.832071,-87.793663
"2165 N Heather Ln # 38C Palatine, IL 60074",160000.0,3.0,1.5,1000.0,42.1492759,-88.01599999999999
"247 N Smith St Unit 3E Palatine, IL 60067",125000.0,2.0,1.5,1000.0,42.115713,-88.047695
"5424 Mayflower Ct # 2504 Rolling Meadows, IL 60008",235000.0,2.0,1.5,1000.0,42.0570183,-88.00645349999999
"155 N Harbor Dr Apt 504 Chicago, IL 60601",375000.0,1.0,1.5,1000.0,41.885009,-87.614809
"2222 W Diversey Ave Apt 409 Chicago, IL 60647",255000.0,1.0,1.5,1000.0,41.9327315,-87.6837965
"1230 N State Pkwy Apt 26D Chicago, IL 60610",357000.0,1.0,1.5,1000.0,41.904789,-87.629071
"1122 N Dearborn St Apt 6E Chicago, IL 60610",493500.0,1.0,1.5,1000.0,41.902415,-87.630366
"1046 W Catalpa Ave Apt 2W Chicago, IL 60640",170000.0,2.0,1.0,1000.0,41.982076,-87.656969
"2956 N Halsted St Apt 2 Chicago, IL 60657",340500.0,2.0,1.0,1000.0,41.936146,-87.649388
"2540 N Sacramento Ave Apt 1 Chicago, IL 60647",278000.0,2.0,1.0,1000.0,41.927872,-87.702606
"4021 N Clarendon Ave Apt 3W Chicago, IL 60613",265200.0,2.0,1.0,1000.0,41.955186,-87.649348
"1046 W Catalpa Ave Apt 2W Chicago, IL 60640",192000.0,2.0,1.0,1000.0,41.982076,-87.656969
"636 W Waveland Ave Apt 2A Chicago, IL 60613",270000.0,2.0,1.0,1000.0,41.950333,-87.646091
"2642 N Washtenaw Ave Apt 2 Chicago, IL 60647",285000.0,2.0,1.0,1000.0,41.93007,-87.69549
"5313 N Delphia Ave Apt 314 Chicago, IL 60656",118000.0,2.0,1.0,1000.0,41.9758195,-87.84085069999999
"2621 N California Ave # 1 Chicago, IL 60647",260000.0,2.0,1.0,1000.0,41.9294338,-87.69733649999999
"8876 Golf Rd # 202B Des Plaines, IL 60016",106500.0,2.0,1.0,1000.0,42.0544425,-87.84701650000001
"6007 N Sheridan Rd Apt 32H Chicago, IL 60660",180000.0,1.0,1.0,1000.0,41.991304,-87.654701
"2801 N Oakley Ave Apt 203 Chicago, IL 60618",285000.0,1.0,1.0,1000.0,41.932428,-87.685074
"1 E Schiller St Apt 6C Chicago, IL 60610",317500.0,1.0,1.0,1000.0,41.907631,-87.628243
"801 S Plymouth Ct Apt 907 Chicago, IL 60605",246000.0,1.0,1.0,1000.0,41.871849,-87.62811
"323 W Belden Ave Apt 2 Chicago, IL 60614",283000.0,1.0,1.0,1000.0,41.923526,-87.63742
"431 S Dearborn St Apt 602 Chicago, IL 60605",205000.0,1.0,1.0,1000.0,41.876065,-87.628964
"1000 W Washington Blvd Unit 432 Chicago, IL 60607",307000.0,1.0,1.0,1000.0,41.883633,-87.652663
"5 W Central Rd Apt 212 Mt Prospect, IL 60056",172500.0,1.0,1.0,1000.0,42.065593,-87.937522
